OCCUPATION_ID,FMAIN_ID,SOURCE_YEAR,SOURCE,AGE,GENDER,OCCUPATION,SCHOOL,STATUS,LITERACY,VOTER,ESTATE,REAL_ESTATE,ORIG_TOWN,ORIG_STATE,ORIG_COUNTRY,REMARKS
8007,4368,1845,BD,,,Mariner,,,,,,,,,,
8029,4386,1840,BD,,,Mariner,,,,,,,,,,
8055,4406,1841,BD,,,Mariner,,,,,,,,,,
8059,4410,1840,BD,,,Mariner,,,,,,,,,,
8072,4421,1848,BD,,,Mariner,,,,,,,,,,
8089,4435,1841,BD,,,Mariner,,,,,,,,,,
8108,4449,1834,BD,,,Mariner,,,,,,,,,,
8109,4449,1843,BD,,,Mariner,,,,,,,,,,
8157,4483,1856,BD,,,Mariner,,,,,,,,,,
8163,4489,1829,BD,,,Mariner,,,,,,,,,,
8167,4493,1842,BD,,,Mariner,,,,,,,,,,
8196,4512,1841,BD,,,Mariner,,,,,,,,,,
8228,4537,1842,BD,,,Mariner,,,,,,,,,,
8245,4552,1825,BD,,,Mariner,,,,,,,,,,
8263,4565,1863,BD,,,Mariner,,,,,,,,,,
8283,4584,1834,BD,,,Mariner,,,,,,,,,,
8325,4619,1859,BD,,,Mariner,,,,,,,,,,
8436,4715,1821,BD,,,Mariner,,,,,,,,,,
8438,4715,1823,BD,,,Mariner,,,,,,,,,,
8453,4719,1823,BD,,,Mariner,,,,,,,,,,
8463,4728,1825,BD,,,Mariner,,,,,,,,,,
8464,4728,1829,BD,,,Mariner,,,,,,,,,,
8467,4729,1823,BD,,,Mariner,,,,,,,,,,
8471,4718,1840,BD,,,Mariner,,,,,,,,,,
8474,4734,1821,BD,,,Mariner,,,,,,,,,,
8477,4737,1860,BD,,,Mariner,,,,,,,,,,
8507,4763,1821,BD,,,Mariner,,,,,,,,,,
8508,4764,1847,BD,,,Mariner,,,,,,,,,,
8510,4765,1846,BD,,,Mariner,,,,,,,,,,
8512,4767,1843,BD,,,Mariner,,,,,,,,,,
8570,4813,1829,BD,,,Mariner,,,,,,,,,,
8593,4831,1839,BD,,,Mariner,,,,,,,,,,
8756,4963,1822,BD,,,Mariner,,,,,,,,,,
8757,4963,1825,BD,,,Mariner,,,,,,,,,,
8772,4975,1831,BD,,,Mariner,,,,,,,,,,
8809,5002,1822,BD,,,Mariner,,,,,,,,,,
8810,5003,1840,BD,,,Mariner,,,,,,,,,,
8811,5003,1850,BD,,,Mariner,,,,,,,,,,
8829,5016,1822,BD,,,Mariner,,,,,,,,,,
8833,5018,1840,BD,,,Mariner,,,,,,,,,,
8835,5018,1854,BD,,,Mariner,,,,,,,,,,
8901,5071,1842,BD,,,Mariner,,,,,,,,,,
8902,5071,1853,BD,,,Mariner,,,,,,,,,,
8951,5111,1821,BD,,,Mariner,,,,,,,,,,
8952,5111,1829,BD,,,Mariner,,,,,,,,,,
8957,5116,1822,BD,,,Mariner,,,,,,,,,,
8986,5140,1857,BD,,,Mariner,,,,,,,,,,
8988,5140,1862,BD,,,Mariner,,,,,,,,,,
9083,4718,1850,BD,,,Mariner,,,,,,,,,,
9128,2302,1859,BD,,,Mariner,,,,,,,,,,
9310,2900,1860,BD,,,Mariner,,,,,,,,,,
9357,3331,1863,BD,,,Mariner,,,,,,,,,,
9388,4324,1850,BD,,,Mariner,,,,,,,,,,
9699,3494,1862,BD,,,Mariner,,,,,,,,,,
9701,1826,1856,BD,,,Mariner,,,,,,,,,,
9722,3462,1863,BD,,,Mariner,,,,,,,,,,
9763,1533,1862,BD,,,Mariner,,,,,,,,,,
9853,3074,1856,BD,,,Mariner,,,,,,,,,,
9949,3206,1856,BD,,,Mariner,,,,,,,,,,
9979,2863,1863,BD,,,Mariner,,,,,,,,,,
10007,4483,1863,BD,,,Mariner,,,,,,,,,,
10033,2070,1865,BD,,,Mariner,,,,,,,,,,
10133,1280,1860,BD,,,Mariner,,,,,,,,,,
10137,2309,1861,BD,,,Mariner,,,,,,,,,,
10141,3080,1862,BD,,,Mariner,,,,,,,,,,
10341,2314,1835,BD,,,Mariner,,,,,,,,,,
10342,2314,1848,BD,,,Mariner,,,,,,,,,,
10345,2228,1842,BD,,,Mariner,,,,,,,,,,
10366,4960,1861,BD,,,Mariner,,,,,,,,,,
10371,3551,1848,BD,,,Mariner,,,,,,,,,,
10385,4915,1860,BD,,,Mariner,,,,,,,,,,
10392,2910,1862,BD,,,Mariner,,,,,,,,,,
10403,2365,1848,BD,,,Mariner,,,,,,,,,,
10420,5576,1863,BD,,,Mariner,,,,,,,,,,
10421,5393,1861,BD,,,Mariner,,,,,,,,,,
10422,5918,1826,BD,,,Mariner,,,,,,,,,,
10424,5918,1840,BD,,,Mariner,,,,,,,,,,
10425,5918,1842,BD,,,Mariner,,,,,,,,,,
10440,5923,1834,BD,,,Mariner,,,,,,,,,,
10462,5930,1827,BD,,,Mariner,,,,,,,,,,
10463,5930,1835,BD,,,Mariner,,,,,,,,,,
10464,5930,1838,BD,,,Mariner,,,,,,,,,,
10467,5928,1843,BD,,,Mariner,,,,,,,,,,
10469,5928,1849,BD,,,Mariner,,,,,,,,,,
171,48,1849,BD,,,Hairdresser,,,,,,,,,,
1109,333,1834,BD,,,Hairdresser,,,,,,,,,,
1110,333,1836,BD,,,Hairdresser,,,,,,,,,,
1149,343,1860,BD,,,Hairdresser,,,,,,,,,,
1150,343,1863,BD,,,Hairdresser,,,,,,,,,,
1157,347,1822,BD,,,Hairdresser,,,,,,,,,,
1173,355,1823,BD,,,Hairdresser,,,,,,,,,,
1216,367,1862,BD,,,Hairdresser,,,,,,,,,,
1273,385,1861,BD,,,Hairdresser,,,,,,,,,,
1432,424,1827,BD,,,Hairdresser,,,,,,,,,,
1433,424,1834,BD,,,Hairdresser,,,,,,,,,,
1576,459,1825,BD,,,Hairdresser,,,,,,,,,,
1577,459,1830,BD,,,Hairdresser,,,,,,,,,,
1578,459,1834,BD,,,Hairdresser,,,,,,,,,,
1637,468,1859,BD,,,Hairdresser,,,,,,,,,,
1642,469,1838,BD,,,Hairdresser,,,,,,,,,,
1643,469,1839,BD,,,Hairdresser,,,,,,,,,,
1696,478,1825,BD,,,Hairdresser,,,,,,,,,,
1697,478,1826,BD,,,Hairdresser,,,,,,,,,,
1698,478,1830,BD,,,Hairdresser,,,,,,,,,,
1826,508,1845,BD,,,Hairdresser,,,,,,,,,,
1827,508,1846,BD,,,Hairdresser,,,,,,,,,,
1828,508,1847,BD,,,Hairdresser,,,,,,,,,,
1829,508,1848,BD,,,Hairdresser,,,,,,,,,,
1870,512,1847,BD,,,Hairdresser,,,,,,,,,,
2027,564,1841,BD,,,Hairdresser,,,,,,,,,,
2028,564,1842,BD,,,Hairdresser,,,,,,,,,,
2029,564,1843,BD,,,Hairdresser,,,,,,,,,,
2030,564,1844,BD,,,Hairdresser,,,,,,,,,,
2031,564,1845,BD,,,Hairdresser,,,,,,,,,,
2032,564,1846,BD,,,Hairdresser,,,,,,,,,,
2033,564,1847,BD,,,Hairdresser,,,,,,,,,,
2034,564,1848,BD,,,Hairdresser,,,,,,,,,,
2035,564,1849,BD,,,Hairdresser,,,,,,,,,,
2036,564,1850,BD,,,Hairdresser,,,,,,,,,,
2038,564,1852,BD,,,Hairdresser,,,,,,,,,,
2039,564,1853,BD,,,Hairdresser,,,,,,,,,,
2040,564,1854,BD,,,Hairdresser,,,,,,,,,,
2041,564,1855,BD,,,Hairdresser,,,,,,,,,,
2066,573,1826,BD,,,Hairdresser,,,,,,,,,,
2067,573,1827,BD,,,Hairdresser,,,,,,,,,,
2068,573,1828,BD,,,Hairdresser,,,,,,,,,,
2069,573,1829,BD,,,Hairdresser,,,,,,,,,,
2142,593,1843,BD,,,Hairdresser,,,,,,,,,,
2158,602,1842,BD,,,Hairdresser,,,,,,,,,,
2230,617,1826,BD,,,Hairdresser,,,,,,,,,,
2232,617,1856,BD,,,Hairdresser,,,,,,,,,,
2323,626,1825,BD,,,Hairdresser,,,,,,,,,,
2324,626,1826,BD,,,Hairdresser,,,,,,,,,,
2325,626,1827,BD,,,Hairdresser,,,,,,,,,,
2326,626,1828,BD,,,Hairdresser,,,,,,,,,,
2327,626,1829,BD,,,Hairdresser,,,,,,,,,,
2328,626,1830,BD,,,Hairdresser,,,,,,,,,,
2329,626,1831,BD,,,Hairdresser,,,,,,,,,,
2330,626,1832,BD,,,Hairdresser,,,,,,,,,,
2331,626,1833,BD,,,Hairdresser,,,,,,,,,,
2332,626,1834,BD,,,Hairdresser,,,,,,,,,,
2333,626,1835,BD,,,Hairdresser,,,,,,,,,,
2334,626,1836,BD,,,Hairdresser,,,,,,,,,,
2335,626,1837,BD,,,Hairdresser,,,,,,,,,,
2368,635,1855,BD,,,Hairdresser,,,,,,,,,,
2374,636,1847,BD,,,Hairdresser,,,,,,,,,,
2375,636,1848,BD,,,Hairdresser,,,,,,,,,,
2441,653,1823,BD,,,Hairdresser,,,,,,,,,,
2600,712,1840,BD,,,Hairdresser,,,,,,,,,,
2601,712,1841,BD,,,Hairdresser,,,,,,,,,,
2623,721,1825,BD,,,Hairdresser,,,,,,,,,,
2655,734,1841,BD,,,Hairdresser,,,,,,,,,,
2656,734,1842,BD,,,Hairdresser,,,,,,,,,,
2657,734,1843,BD,,,Hairdresser,,,,,,,,,,
2658,734,1845,BD,,,Hairdresser,,,,,,,,,,
2659,734,1846,BD,,,Hairdresser,,,,,,,,,,
2660,734,1847,BD,,,Hairdresser,,,,,,,,,,
2661,734,1850,BD,,,Hairdresser,,,,,,,,,,
2712,750,1828,BD,,,Hairdresser,,,,,,,,,,
2726,756,1829,BD,,,Hairdresser,,,,,,,,,,
2781,776,1849,BD,,,Hairdresser,,,,,,,,,,
2782,776,1850,BD,,,Hairdresser,,,,,,,,,,
2975,834,1860,BD,,,Hairdresser,,,,,,,,,,
2978,836,1861,BD,,,Hairdresser,,,,,,,,,,
2979,836,1862,BD,,,Hairdresser,,,,,,,,,,
3075,869,1857,BD,,,Hairdresser,,,,,,,,,,
3173,892,1834,BD,,,Hairdresser,,,,,,,,,,
3174,892,1835,BD,,,Hairdresser,,,,,,,,,,
3175,892,1837,BD,,,Hairdresser,,,,,,,,,,
3209,902,1838,BD,,,Hairdresser,,,,,,,,,,
3210,902,1839,BD,,,Hairdresser,,,,,,,,,,
3211,902,1840,BD,,,Hairdresser,,,,,,,,,,
3212,902,1841,BD,,,Hairdresser,,,,,,,,,,
3213,902,1842,BD,,,Hairdresser,,,,,,,,,,
3214,902,1843,BD,,,Hairdresser,,,,,,,,,,
3215,902,1844,BD,,,Hairdresser,,,,,,,,,,
3216,902,1845,BD,,,Hairdresser,,,,,,,,,,
3218,902,1847,BD,,,Hairdresser,,,,,,,,,,
3219,902,1848,BD,,,Hairdresser,,,,,,,,,,
3220,902,1850,BD,,,Hairdresser,,,,,,,,,,
3221,902,1856,BD,,,Hairdresser,,,,,,,,,,
3222,902,1857,BD,,,Hairdresser,,,,,,,,,,
3223,902,1858,BD,,,Hairdresser,,,,,,,,,,
3224,902,1859,BD,,,Hairdresser,,,,,,,,,,
3225,902,1860,BD,,,Hairdresser,,,,,,,,,,
3226,902,1862,BD,,,Hairdresser,,,,,,,,,,
3227,902,1863,BD,,,Hairdresser,,,,,,,,,,
3239,908,1827,BD,,,Hairdresser,,,,,,,,,,
3334,930,1830,BD,,,Hairdresser,,,,,,,,,,
3335,930,1831,BD,,,Hairdresser,,,,,,,,,,
3384,955,1862,BD,,,Hairdresser,,,,,,,,,,
3387,956,1849,BD,,,Hairdresser,,,,,,,,,,
3388,956,1850,BD,,,Hairdresser,,,,,,,,,,
3389,956,1851,BD,,,Hairdresser,,,,,,,,,,
3390,956,1852,BD,,,Hairdresser,,,,,,,,,,
3441,963,1855,BD,,,Hairdresser,,,,,,,,,,
3442,963,1856,BD,,,Hairdresser,,,,,,,,,,
3443,963,1859,BD,,,Hairdresser,,,,,,,,,,
3444,963,1860,BD,,,Hairdresser,,,,,,,,,,
3469,970,1847,BD,,,Hairdresser,,,,,,,,,,
3470,970,1848,BD,,,Hairdresser,,,,,,,,,,
3471,970,1849,BD,,,Hairdresser,,,,,,,,,,
3472,970,1850,BD,,,Hairdresser,,,,,,,,,,
3474,970,1851,BD,,,Hairdresser,,,,,,,,,,
3475,970,1852,BD,,,Hairdresser,,,,,,,,,,
3476,970,1853,BD,,,Hairdresser,,,,,,,,,,
3477,970,1854,BD,,,Hairdresser,,,,,,,,,,
3535,987,1860,BD,,,Hairdresser,,,,,,,,,,
3537,987,1861,BD,,,Hairdresser,,,,,,,,,,
3538,987,1862,BD,,,Hairdresser,,,,,,,,,,
3539,987,1863,BD,,,Hairdresser,,,,,,,,,,
3549,991,1859,BD,,,Hairdresser,,,,,,,,,,
3551,991,1862,BD,,,Hairdresser,,,,,,,,,,
3572,998,1844,BD,,,Hairdresser,,,,,,,,,,
3573,998,1845,BD,,,Hairdresser,,,,,,,,,,
3613,1013,1841,BD,,,Hairdresser,,,,,,,,,,
3614,1013,1842,BD,,,Hairdresser,,,,,,,,,,
3615,1013,1843,BD,,,Hairdresser,,,,,,,,,,
3782,1113,1841,BD,,,Hairdresser,,,,,,,,,,
3827,1147,1861,BD,,,Hairdresser,,,,,,,,,,
3840,1156,1863,BD,,,Hairdresser,,,,,,,,,,
3850,1165,1820,BD,,,Hairdresser,,,,,,,,,,
3851,1165,1822,BD,,,Hairdresser,,,,,,,,,,
3888,1191,1820,BD,,,Hairdresser,,,,,,,,,,
3946,1237,1821,BD,,,Hairdresser,,,,,,,,,,
4054,1323,1825,BD,,,Hairdresser,,,,,,,,,,
4070,1334,1820,BD,,,Hairdresser,,,,,,,,,,
4089,1069,1819,BD,,,Hairdresser,,,,,,,,,,
4121,1375,1848,BD,,,Hairdresser,,,,,,,,,,
4124,1376,1855,BD,,,Hairdresser,,,,,,,,,,
4150,1390,1846,BD,,,Hairdresser,,,,,,,,,,
4179,1411,1860,BD,,,Hairdresser,,,,,,,,,,
4211,1438,1826,BD,,,Hairdresser,,,,,,,,,,
4242,1463,1852,BD,,,Hairdresser,,,,,,,,,,
4281,1488,1819,BD,,,Hairdresser,,,,,,,,,,
4282,1488,1821,BD,,,Hairdresser,,,,,,,,,,
4294,1499,1825,BD,,,Hairdresser,,,,,,,,,,
4320,1520,1860,BD,,,Hairdresser,,,,,,,,,,
4354,1547,1848,BD,,,Hairdresser,,,,,,,,,,
4372,1563,1861,BD,,,Hairdresser,,,,,,,,,,
4513,1675,1825,BD,,,Hairdresser,,,,,,,,,,
4514,1675,1832,BD,,,Hairdresser,,,,,,,,,,
4522,1681,1844,BD,,,Hairdresser,,,,,,,,,,
4618,1765,1821,BD,,,Hairdresser,,,,,,,,,,
4620,1766,1821,BD,,,Hairdresser,,,,,,,,,,
4777,1896,1840,BD,,,Hairdresser,,,,,,,,,,
4795,1913,1849,BD,,,Hairdresser,,,,,,,,,,
4828,1939,1822,BD,,,Hairdresser,,,,,,,,,,
4835,1945,1823,BD,,,Hairdresser,,,,,,,,,,
4839,1949,1820,BD,,,Hairdresser,,,,,,,,,,
4840,1949,1834,BD,,,Hairdresser,,,,,,,,,,
4943,2029,1862,BD,,,Hairdresser,,,,,,,,,,
4979,2057,1823,BD,,,Hairdresser,,,,,,,,,,
5002,2075,1836,BD,,,Hairdresser,,,,,,,,,,
5004,2076,1822,BD,,,Hairdresser,,,,,,,,,,
5047,2108,1862,BD,,,Hairdresser,,,,,,,,,,
5066,2125,1822,BD,,,Hairdresser,,,,,,,,,,
5123,2168,1839,BD,,,Hairdresser,,,,,,,,,,
5138,2180,1820,BD,,,Hairdresser,,,,,,,,,,
5153,2190,1827,BD,,,Hairdresser,,,,,,,,,,
5154,2191,1827,BD,,,Hairdresser,,,,,,,,,,
5165,2201,1823,BD,,,Hairdresser,,,,,,,,,,
5260,2278,1861,BD,,,Hairdresser,,,,,,,,,,
5361,2366,1821,BD,,,Hairdresser,,,,,,,,,,
5362,2366,1834,BD,,,Hairdresser,,,,,,,,,,
5467,2446,1820,BD,,,Hairdresser,,,,,,,,,,
5468,2446,1839,BD,,,Hairdresser,,,,,,,,,,
5496,2472,1861,BD,,,Hairdresser,,,,,,,,,,
5593,2550,1832,BD,,,Hairdresser,,,,,,,,,,
5650,2595,1831,BD,,,Hairdresser,,,,,,,,,,
5651,2596,1821,BD,,,Hairdresser,,,,,,,,,,
5679,2617,1859,BD,,,Hairdresser,,,,,,,,,,
5701,2629,1863,BD,,,Hairdresser,,,,,,,,,,
5707,2638,1829,BD,,,Hairdresser,,,,,,,,,,
5749,2667,1821,BD,,,Hairdresser,,,,,,,,,,
5752,2670,1826,BD,,,Hairdresser,,,,,,,,,,
5777,2688,1830,BD,,,Hairdresser,,,,,,,,,,
5778,2688,1837,BD,,,Hairdresser,,,,,,,,,,
5784,2691,1856,BD,,,Hairdresser,,,,,,,,,,
5799,2702,1821,BD,,,Hairdresser,,,,,,,,,,
5806,2705,1859,BD,,,Hairdresser,,,,,,,,,,
5814,2710,1819,BD,,,Hairdresser,,,,,,,,,,
5816,2711,1821,BD,,,Hairdresser,,,,,,,,,,
5817,2712,1821,BD,,,Hairdresser,,,,,,,,,,
5818,2713,1821,BD,,,Hairdresser,,,,,,,,,,
5829,2720,1823,BD,,,Hairdresser,,,,,,,,,,
5830,2720,1835,BD,,,Hairdresser,,,,,,,,,,
5861,2741,1863,BD,,,Hairdresser,,,,,,,,,,
5869,2746,1828,BD,,,Hairdresser,,,,,,,,,,
5870,2747,1835,BD,,,Hairdresser,,,,,,,,,,
5893,2765,1860,BD,,,Hairdresser,,,,,,,,,,
5895,2766,1849,BD,,,Hairdresser,,,,,,,,,,
5926,2790,1848,BD,,,Hairdresser,,,,,,,,,,
5947,2802,1861,BD,,,Hairdresser,,,,,,,,,,
5987,2832,1847,BD,,,Hairdresser,,,,,,,,,,
6064,2886,1844,BD,,,Hairdresser,,,,,,,,,,
6076,2897,1821,BD,,,Hairdresser,,,,,,,,,,
6107,2916,1848,BD,,,Hairdresser,,,,,,,,,,
6110,2917,1863,BD,,,Hairdresser,,,,,,,,,,
6137,2938,1863,BD,,,Hairdresser,,,,,,,,,,
6144,2944,1848,BD,,,Hairdresser,,,,,,,,,,
6145,2944,1851,BD,,,Hairdresser,,,,,,,,,,
6163,2956,1848,BD,,,Hairdresser,,,,,,,,,,
6192,2979,1857,BD,,,Hairdresser,,,,,,,,,,
6206,2988,1846,BD,,,Hairdresser,,,,,,,,,,
6238,3016,1859,BD,,,Hairdresser,,,,,,,,,,
6239,3016,1863,BD,,,Hairdresser,,,,,,,,,,
6266,3030,1853,BD,,,Hairdresser,,,,,,,,,,
6269,3033,1844,BD,,,Hairdresser,,,,,,,,,,
6298,3055,1819,BD,,,Hairdresser,,,,,,,,,,
6299,3055,1834,BD,,,Hairdresser,,,,,,,,,,
6331,3075,1827,BD,,,Hairdresser,,,,,,,,,,
6432,3148,1821,BD,,,Hairdresser,,,,,,,,,,
6455,3166,1821,BD,,,Hairdresser,,,,,,,,,,
6512,3208,1849,BD,,,Hairdresser,,,,,,,,,,
6538,3225,1835,BD,,,Hairdresser,,,,,,,,,,
6578,3251,1860,BD,,,Hairdresser,,,,,,,,,,
6595,3264,1819,BD,,,Hairdresser,,,,,,,,,,
6608,3275,1826,BD,,,Hairdresser,,,,,,,,,,
6634,3295,1822,BD,,,Hairdresser,,,,,,,,,,
6669,3323,1822,BD,,,Hairdresser,,,,,,,,,,
6670,3323,1846,BD,,,Hairdresser,,,,,,,,,,
6681,3330,1853,BD,,,Hairdresser,,,,,,,,,,
6695,3340,1823,BD,,,Hairdresser,,,,,,,,,,
6696,3340,1841,BD,,,Hairdresser,,,,,,,,,,
6697,3341,1819,BD,,,Hairdresser,,,,,,,,,,
6718,3358,1830,BD,,,Hairdresser,,,,,,,,,,
6760,3386,1829,BD,,,Hairdresser,,,,,,,,,,
6761,3386,1835,BD,,,Hairdresser,,,,,,,,,,
6878,3471,1827,BD,,,Hairdresser,,,,,,,,,,
6880,3471,1854,BD,,,Hairdresser,,,,,,,,,,
7052,3606,1851,BD,,,Hairdresser,,,,,,,,,,
7058,3611,1851,BD,,,Hairdresser,,,,,,,,,,
7087,3628,1854,BD,,,Hairdresser,,,,,,,,,,
7305,3815,1826,BD,,,Hairdresser,,,,,,,,,,
7357,3859,1841,BD,,,Hairdresser,,,,,,,,,,
7358,3859,1852,BD,,,Hairdresser,,,,,,,,,,
7359,3860,1841,BD,,,Hairdresser,,,,,,,,,,
7360,3860,1863,BD,,,Hairdresser,,,,,,,,,,
7361,3861,1853,BD,,,Hairdresser,,,,,,,,,,
7363,3863,1819,BD,,,Hairdresser,,,,,,,,,,
7365,3865,1855,BD,,,Hairdresser,,,,,,,,,,
7366,3865,1863,BD,,,Hairdresser,,,,,,,,,,
7373,3872,1825,BD,,,Hairdresser,,,,,,,,,,
7563,4030,1820,BD,,,Hairdresser,,,,,,,,,,
7586,4050,1820,BD,,,Hairdresser,,,,,,,,,,
7618,4067,1858,BD,,,Hairdresser,,,,,,,,,,
7677,4106,1836,BD,,,Hairdresser,,,,,,,,,,
7793,4196,1850,BD,,,Hairdresser,,,,,,,,,,
7816,4214,1860,BD,,,Hairdresser,,,,,,,,,,
7840,4232,1841,BD,,,Hairdresser,,,,,,,,,,
7859,4245,1858,BD,,,Hairdresser,,,,,,,,,,
7894,4274,1831,BD,,,Hairdresser,,,,,,,,,,
7903,4281,1819,BD,,,Hairdresser,,,,,,,,,,
7904,4281,1837,BD,,,Hairdresser,,,,,,,,,,
7906,4282,1836,BD,,,Hairdresser,,,,,,,,,,
7907,4282,1851,BD,,,Hairdresser,,,,,,,,,,
7908,4283,1839,BD,,,Hairdresser,,,,,,,,,,
7940,4307,1830,BD,,,Hairdresser,,,,,,,,,,
8003,4364,1826,BD,,,Hairdresser,,,,,,,,,,
8006,4367,1850,BD,,,Hairdresser,,,,,,,,,,
8139,4471,1825,BD,,,Hairdresser,,,,,,,,,,
8152,4480,1819,BD,,,Hairdresser,,,,,,,,,,
8153,4480,1827,BD,,,Hairdresser,,,,,,,,,,
8172,4497,1862,BD,,,Hairdresser,,,,,,,,,,
8179,4502,1861,BD,,,Hairdresser,,,,,,,,,,
8191,4509,1839,BD,,,Hairdresser,,,,,,,,,,
8192,4510,1838,BD,,,Hairdresser,,,,,,,,,,
8195,4512,1821,BD,,,Hairdresser,,,,,,,,,,
8214,4527,1861,BD,,,Hairdresser,,,,,,,,,,
8225,4535,1851,BD,,,Hairdresser,,,,,,,,,,
8226,4535,1856,BD,,,Hairdresser,,,,,,,,,,
8239,4546,1831,BD,,,Hairdresser,,,,,,,,,,
8242,4549,1850,BD,,,Hairdresser,,,,,,,,,,
8261,4563,1846,BD,,,Hairdresser,,,,,,,,,,
8309,4607,1822,BD,,,Hairdresser,,,,,,,,,,
8314,4611,1820,BD,,,Hairdresser,,,,,,,,,,
8356,4646,1838,BD,,,Hairdresser,,,,,,,,,,
8369,4656,1821,BD,,,Hairdresser,,,,,,,,,,
8402,4688,1821,BD,,,Hairdresser,,,,,,,,,,
8513,4768,1823,BD,,,Hairdresser,,,,,,,,,,
8514,4768,1839,BD,,,Hairdresser,,,,,,,,,,
8806,4999,1843,BD,,,Hairdresser,,,,,,,,,,
8886,5061,1861,BD,,,Hairdresser,,,,,,,,,,
8971,5129,1862,BD,,,Hairdresser,,,,,,,,,,
8999,5148,1848,BD,,,Hairdresser,,,,,,,,,,
9000,5148,1852,BD,,,Hairdresser,,,,,,,,,,
9114,1147,1863,BD,,,Hairdresser,,,,,,,,,,
9192,5281,1836,BD,,,Hairdresser,,,,,,,,,,
9378,2768,1863,BD,,,Hairdresser,,,,,,,,,,
9487,1712,1860,BD,,,Hairdresser,,,,,,,,,,
9525,1435,1858,BD,,,Hairdresser,,,,,,,,,,
9537,1875,1861,BD,,,Hairdresser,,,,,,,,,,
9563,1620,1862,BD,,,Hairdresser,,,,,,,,,,
9783,2106,1859,BD,,,Hairdresser,,,,,,,,,,
9812,2705,1863,BD,,,Hairdresser,,,,,,,,,,
9831,3607,1865,BD,,,Hairdresser,,,,,,,,,,
9832,2898,1863,BD,,,Hairdresser,,,,,,,,,,
9842,1038,1863,BD,,,Hairdresser,,,,,,,,,,
9854,3888,1857,BD,,,Hairdresser,,,,,,,,,,
9880,2886,1863,BD,,,Hairdresser,,,,,,,,,,
10091,4218,1863,BD,,,Hairdresser,,,,,,,,,,
10122,3446,1861,BD,,,Hairdresser,,,,,,,,,,
10361,4403,1832,BD,,,Hairdresser,,,,,,,,,,
10418,5438,1859,BD,,,Hairdresser,,,,,,,,,,
10439,5281,1851,BD,,,Hairdresser,,,,,,,,,,
10537,4522,1862,BD,,,Hairdresser,,,,,,,,,,
10567,965,1819,BD,,,Hairdresser,,,,,,,,,,
41,15,1850,C,,M,Trader,,,,,,,,,,
215,65,1850,C,,M,Seaman,,,,,,,,,,
509,169,1850,C,,M,Seaman,,,,,,,,,,
744,226,1850,C,,M,Cigar maker,,,,,,,,,,
958,291,1850,C,,M,Seaman,,,,,,,,,,
961,293,1850,C,,M,Hairdresser,,,,,,,,,,
1830,508,1850,C,,,Hairdresser,,,,,,,,,,
1913,519,1850,C,,,Laborer,,,,,,,,,,
2594,706,1850,C,,,Laborer,,,,,,,,,,
2701,747,1850,C,,,Laborer,,,,,,,,,,
2991,839,1850,C,,,Physician,,,,,,,,,,
3024,855,1850,C,,,Clothing,,,,,,,,,,
3368,952,1850,C,,,Seaman,,,,,,,,,,
3421,961,1850,C,,,Seaman,,,,,,,,,,
3564,993,1850,C,,,Seaman,,,,,,,,,,
3683,1031,1850,C,,,Seaman,,,,,,,,,,
3748,1089,1850,C,,,Cook,,,,,,,,,,
3882,1187,1850,C,,,Laundress,,,,,,,,,,
4000,1279,1850,C,,,Boarding house,,,,,,,,,,
5019,2088,1850,C,,,Laborer,,,,,,,,,,
5114,2161,1850,C,,,Laborer,,,,,,,,,,
5546,2510,1850,C,,,Laborer,,,,,,,,,,
5958,2807,1850,C,,,Laborer,,,,,,,,,,
6486,3189,1850,C,,,Domestic,,,,,,,,,,
6748,3378,1850,C,,,Laborer,,,,,,,,,,
7163,3697,1850,C,,,Domestic,,,,,,,,,,
7295,3806,1850,C,,,Domestic,,,,,,,,,,
7355,3857,1850,C,,,Domestic,,,,,,,,,,
8222,4532,1850,C,,,Hairdresser,,,,,,,,,,
8472,4718,1850,C,,,Seaman,,,,,,,,,,
8674,4900,1850,C,,,Seaman,,,,,,,,,,
8728,4943,1850,C,,,Seaman,,,,,,,,,,
8793,4991,1850,C,,,Laborer,,,,,,,,,,
9019,585,1850,C,,,Laborer,,,,,,,,,,
9038,1681,1850,C,,,Seaman,,,,,,,,,,
9043,1821,1850,C,,,Boarding house,,,,,,,,,,
9054,2804,1850,C,,,Seaman,,,,,,,,,,
9070,3588,1850,C,,,Seaman,,,,,,,,,,
9096,2272,1850,C,,,Seaman,,,,,,,,,,
10381,3396,1850,C,,,Physician,,,,,,,,,,
99,29,1855,C,,M,Lawyer,,,,,,,,,,
396,121,1855,C,,M,Porter,,,,,,,,,,
449,144,1855,C,,M,Barber,,,,,,,,,,
603,189,1855,C,,M,Mariner,,,,,,,,,,
705,213,1855,C,,M,Mariner,,,,,,,,,,
747,226,1855,C,,M,Cigar maker,,,,,,,,,,
834,253,1855,C,,M,Laborer,,,,,,,,,,
929,285,1855,C,,M,Laborer,,,,,,,,,,
1011,301,1855,C,,M,Laborer,,,,,,,,,,
1239,378,1855,C,,,Laborer,,,,,,,,,,
1255,381,1855,C,,,Mariner,,,,,,,,,,
1285,389,1855,C,,,Waiter,,,,,,,,,,
1461,427,1855,C,,,Laborer,,,,,,,,,,
1511,441,1855,C,,,Laborer,,,,,,,,,,
1636,468,1855,C,,,Barber,,,,,,,,,,
